benchmark_class,case_number,case_id,seed,container_length_mm,container_width_mm,container_height_mm,number_of_box_types,requested_units,requested_volume_m3,container_volume_m3,requested_volume_vs_container_pct,weight_kg,stackable,sequence,source_file,source_url
BR5,15,BR5-15,2503905,5870,2330,2200,12,104,29.564443,30.08962,98.25462401984471,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,16,BR5-16,2504005,5870,2330,2200,12,118,29.831097,30.08962,99.14082331382052,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,17,BR5-17,2504105,5870,2330,2200,12,108,29.919347,30.08962,99.43411382396987,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,18,BR5-18,2504205,5870,2330,2200,12,87,29.992032,30.08962,99.67567553196085,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,19,BR5-19,2504305,5870,2330,2200,12,142,29.758467,30.08962,98.8994443931163,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,20,BR5-20,2504405,5870,2330,2200,12,138,29.764522,30.08962,98.91956761168802,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,21,BR5-21,2504505,5870,2330,2200,12,128,30.030574,30.08962,99.80376621572489,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,22,BR5-22,2504605,5870,2330,2200,12,116,30.083086,30.08962,99.9782848703307,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,23,BR5-23,2504705,5870,2330,2200,12,143,29.639155,30.08962,98.5029222702048,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,24,BR5-24,2504805,5870,2330,2200,12,111,29.921447,30.08962,99.44109297491958,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,25,BR5-25,2504905,5870,2330,2200,12,143,29.843903,30.08962,99.183382840993,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,26,BR5-26,2505005,5870,2330,2200,12,161,30.078681,30.08962,99.96364527036233,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,27,BR5-27,2505105,5870,2330,2200,12,120,29.849545,30.08962,99.20213349321128,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,28,BR5-28,2505205,5870,2330,2200,12,180,30.037879,30.08962,99.82804369081431,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,29,BR5-29,2505305,5870,2330,2200,12,120,29.386614,30.08962,97.6636261940164,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,30,BR5-30,2505405,5870,2330,2200,12,135,29.71098,30.08962,98.74162584971162,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,31,BR5-31,2505505,5870,2330,2200,12,147,29.940042,30.08962,99.50289169487684,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,32,BR5-32,2505605,5870,2330,2200,12,163,30.046072,30.08962,99.8552723497339,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,33,BR5-33,2505705,5870,2330,2200,12,141,29.996475,30.08962,99.69044142132736,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,34,BR5-34,2505805,5870,2330,2200,12,115,29.992074,30.08962,99.67581511497986,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,35,BR5-35,2505905,5870,2330,2200,12,143,29.951616,30.08962,99.54135678682549,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,36,BR5-36,2506005,5870,2330,2200,12,124,30.007858,30.08962,99.72827174288011,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,37,BR5-37,2506105,5870,2330,2200,12,122,29.722435,30.08962,98.7796954564398,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,38,BR5-38,2506205,5870,2330,2200,12,118,29.763414,30.08962,98.91588527871073,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,39,BR5-39,2506305,5870,2330,2200,12,196,29.993876,30.08962,99.68180389117576,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,40,BR5-40,2506405,5870,2330,2200,12,106,29.993463,30.08962,99.68043132482232,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,41,BR5-41,2506505,5870,2330,2200,12,133,29.96387,30.08962,99.58208179431976,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,42,BR5-42,2506605,5870,2330,2200,12,113,29.901893,30.08962,99.37610710936197,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,43,BR5-43,2506705,5870,2330,2200,12,113,29.590644,30.08962,98.34170055986084,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,44,BR5-44,2506805,5870,2330,2200,12,136,30.003773,30.08962,99.71469563258027,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,45,BR5-45,2506905,5870,2330,2200,12,171,29.86016,30.08962,99.23741143955955,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,46,BR5-46,2507005,5870,2330,2200,12,99,29.854159,30.08962,99.2174676848694,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,47,BR5-47,2507105,5870,2330,2200,12,146,29.96317,30.08962,99.57975541066986,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,48,BR5-48,2507205,5870,2330,2200,12,111,29.935105,30.08962,99.48648404333454,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,49,BR5-49,2507305,5870,2330,2200,12,104,29.776921,30.08962,98.96077451293836,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,50,BR5-50,2507405,5870,2330,2200,12,172,30.034278,30.08962,99.81607610863813,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,51,BR5-51,2507505,5870,2330,2200,12,195,30.030485,30.08962,99.80347043266083,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,52,BR5-52,2507605,5870,2330,2200,12,139,29.986688,30.08962,99.6579152544964,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,53,BR5-53,2507705,5870,2330,2200,12,122,29.869944,30.08962,99.26992763617487,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,54,BR5-54,2507805,5870,2330,2200,12,183,30.060325,30.08962,99.90264084425128,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,55,BR5-55,2507905,5870,2330,2200,12,136,30.013931,30.08962,99.74845478274568,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,56,BR5-56,2508005,5870,2330,2200,12,218,30.084478,30.08962,99.98291105038881,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,57,BR5-57,2508105,5870,2330,2200,12,104,29.87591,30.08962,99.28975507168254,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,58,BR5-58,2508205,5870,2330,2200,12,115,29.657927,30.08962,98.56530923288496,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,59,BR5-59,2508305,5870,2330,2200,12,154,29.971077,30.08962,99.60603357569819,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,60,BR5-60,2508405,5870,2330,2200,12,127,29.924846,30.08962,99.45238922924251,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,61,BR5-61,2508505,5870,2330,2200,12,106,29.606228,30.08962,98.39349250671826,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,62,BR5-62,2508605,5870,2330,2200,12,131,29.593239,30.08962,98.35032479639158,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,63,BR5-63,2508705,5870,2330,2200,12,105,29.865422,30.08962,99.25489919779645,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,64,BR5-64,2508805,5870,2330,2200,12,115,29.685774,30.08962,98.6578560978836,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,65,BR5-65,2508905,5870,2330,2200,12,160,30.028298,30.08962,99.79620214545747,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,66,BR5-66,2509005,5870,2330,2200,12,108,29.770515,30.08962,98.93948477913645,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,67,BR5-67,2509105,5870,2330,2200,12,141,29.95876,30.08962,99.56509919367542,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,68,BR5-68,2509205,5870,2330,2200,12,103,29.689578,30.08962,98.67049833131824,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,69,BR5-69,2509305,5870,2330,2200,12,158,29.998293,30.08962,99.6964833720067,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,70,BR5-70,2509405,5870,2330,2200,12,109,29.92682,30.08962,99.45894963113525,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,71,BR5-71,2509505,5870,2330,2200,12,141,30.053394,30.08962,99.87960632271195,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,72,BR5-72,2509605,5870,2330,2200,12,135,30.062263,30.08962,99.9090816035563,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,73,BR5-73,2509705,5870,2330,2200,12,127,29.84835,30.08962,99.19816202398036,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,74,BR5-74,2509805,5870,2330,2200,12,101,30.015068,30.08962,99.75223349447417,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,75,BR5-75,2509905,5870,2330,2200,12,116,29.625799,30.08962,98.45853487016453,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,76,BR5-76,2510005,5870,2330,2200,12,113,29.957416,30.08962,99.56063253706759,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,77,BR5-77,2510105,5870,2330,2200,12,171,30.033191,30.08962,99.81246356717034,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,78,BR5-78,2510205,5870,2330,2200,12,163,29.86147,30.08962,99.2417651003901,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,79,BR5-79,2510305,5870,2330,2200,12,190,30.026203,30.08962,99.78923961153382,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,80,BR5-80,2510405,5870,2330,2200,12,143,29.953585,30.08962,99.54790057169217,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,81,BR5-81,2510505,5870,2330,2200,12,101,30.02992,30.08962,99.80159270871484,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,82,BR5-82,2510605,5870,2330,2200,12,135,29.951616,30.08962,99.54135678682549,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,83,BR5-83,2510705,5870,2330,2200,12,127,29.971304,30.08962,99.60678798868182,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,84,BR5-84,2510805,5870,2330,2200,12,138,29.86091,30.08962,99.23990399347016,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,85,BR5-85,2510905,5870,2330,2200,12,126,30.010787,30.08962,99.73800599675236,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,86,BR5-86,2511005,5870,2330,2200,12,126,29.70626,30.08962,98.7259393771008,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,87,BR5-87,2511105,5870,2330,2200,12,113,29.95078,30.08962,99.53857842006646,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,88,BR5-88,2511205,5870,2330,2200,12,171,30.081321,30.08962,99.97241906012772,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,89,BR5-89,2511305,5870,2330,2200,12,93,29.96405,30.08962,99.58268000725832,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,90,BR5-90,2511405,5870,2330,2200,12,99,30.042737,30.08962,99.84418879334468,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,91,BR5-91,2511505,5870,2330,2200,12,138,29.962916,30.08962,99.57891126574546,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,92,BR5-92,2511605,5870,2330,2200,12,116,29.539871,30.08962,98.17296130692246,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,93,BR5-93,2511705,5870,2330,2200,12,84,29.750953,30.08962,98.87447232633713,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,94,BR5-94,2511805,5870,2330,2200,12,130,29.855808,30.08962,99.22294798006754,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,95,BR5-95,2511905,5870,2330,2200,12,186,30.009097,30.08962,99.73238944194044,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,96,BR5-96,2512005,5870,2330,2200,12,155,29.99021,30.08962,99.66962028766066,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,97,BR5-97,2512105,5870,2330,2200,12,137,29.777257,30.08962,98.96189117709031,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,98,BR5-98,2512205,5870,2330,2200,12,133,29.957189,30.08962,99.559878124084,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,99,BR5-99,2512305,5870,2330,2200,12,135,29.629153,30.08962,98.4696815712528,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,100,BR5-100,2512405,5870,2330,2200,12,135,29.97491,30.08962,99.61877218788406,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR6,1,BR6-1,2502505,5870,2330,2200,15,129,30.008675,30.08962,99.73098696494007,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,2,BR6-2,2502605,5870,2330,2200,15,149,30.04153,30.08962,99.84017744325119,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,3,BR6-3,2502705,5870,2330,2200,15,138,30.009225,30.08962,99.73281483780787,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,4,BR6-4,2502805,5870,2330,2200,15,144,30.013774,30.08962,99.74793300812705,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,5,BR6-5,2502905,5870,2330,2200,15,145,29.534659,30.08962,98.15563971894626,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,6,BR6-6,2503005,5870,2330,2200,15,138,30.000946,30.08962,99.70530036603985,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,7,BR6-7,2503105,5870,2330,2200,15,123,29.747366,30.08962,98.86255127183394,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,8,BR6-8,2503205,5870,2330,2200,15,104,29.456225,30.08962,97.89497175437909,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,9,BR6-9,2503305,5870,2330,2200,15,124,29.932368,30.08962,99.4773878832634,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,10,BR6-10,2503405,5870,2330,2200,15,144,29.880496,30.08962,99.30499620799466,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,11,BR6-11,2503505,5870,2330,2200,15,131,30.021952,30.08962,99.77511181596843,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,12,BR6-12,2503605,5870,2330,2200,15,122,30.026843,30.08962,99.79136659087087,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,13,BR6-13,2503705,5870,2330,2200,15,203,29.793576,30.08962,99.01612582678013,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,14,BR6-14,2503805,5870,2330,2200,15,143,30.071895,30.08962,99.94109264257906,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,15,BR6-15,2503905,5870,2330,2200,15,95,29.915075,30.08962,99.41991623689498,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,16,BR6-16,2504005,5870,2330,2200,15,122,29.793005,30.08962,99.01422816240284,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,17,BR6-17,2504105,5870,2330,2200,15,121,29.892949,30.08962,99.34638257312655,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,18,BR6-18,2504205,5870,2330,2200,15,88,30.07745,30.08962,99.95955415854371,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,19,BR6-19,2504305,5870,2330,2200,15,132,30.015663,30.08962,99.7542109205766,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,20,BR6-20,2504405,5870,2330,2200,15,140,29.994523,30.08962,99.68395413434932,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,21,BR6-21,2504505,5870,2330,2200,15,129,29.529435,30.08962,98.13827825010752,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,22,BR6-22,2504605,5870,2330,2200,15,131,29.875125,30.08962,99.28714619858941,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,23,BR6-23,2504705,5870,2330,2200,15,116,29.464414,30.08962,97.92218711967782,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,24,BR6-24,2504805,5870,2330,2200,15,105,29.878297,30.08962,99.29768803992872,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,25,BR6-25,2504905,5870,2330,2200,15,138,29.992364,30.08962,99.67677890249196,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,26,BR6-26,2505005,5870,2330,2200,15,165,30.058712,30.08962,99.89728019164083,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,27,BR6-27,2505105,5870,2330,2200,15,128,30.054362,30.08962,99.88282337895924,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,28,BR6-28,2505205,5870,2330,2200,15,152,29.935012,30.08962,99.48617496664963,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,29,BR6-29,2505305,5870,2330,2200,15,138,30.008568,30.08962,99.73063136058215,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,30,BR6-30,2505405,5870,2330,2200,15,135,29.991109,30.08962,99.67260802894819,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,31,BR6-31,2505505,5870,2330,2200,15,159,30.023965,30.08962,99.78180183066453,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,32,BR6-32,2505605,5870,2330,2200,15,143,30.080118,30.08962,99.96842100365508,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,33,BR6-33,2505705,5870,2330,2200,15,141,29.94692,30.08962,99.52575007593981,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,34,BR6-34,2505805,5870,2330,2200,15,113,29.5209,30.08962,98.10991298660468,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,35,BR6-35,2505905,5870,2330,2200,15,152,29.85002,30.08962,99.203712110688,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,36,BR6-36,2506005,5870,2330,2200,15,113,30.013304,30.08962,99.7463710076764,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,37,BR6-37,2506105,5870,2330,2200,15,106,29.791437,30.08962,99.00901706302704,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,38,BR6-38,2506205,5870,2330,2200,15,131,29.971402,30.08962,99.60711368239281,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,39,BR6-39,2506305,5870,2330,2200,15,183,29.977429,30.08962,99.62714384561852,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,40,BR6-40,2506405,5870,2330,2200,15,102,29.928589,30.08962,99.4648287349591,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,41,BR6-41,2506505,5870,2330,2200,15,131,30.060716,30.08962,99.90394029569,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,42,BR6-42,2506605,5870,2330,2200,15,125,30.030805,30.08962,99.80453392232937,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,43,BR6-43,2506705,5870,2330,2200,15,108,30.016386,30.08962,99.75661374254643,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,44,BR6-44,2506805,5870,2330,2200,15,140,29.970679,30.08962,99.60471086042297,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,45,BR6-45,2506905,5870,2330,2200,15,157,29.850185,30.08962,99.20426047254834,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,46,BR6-46,2507005,5870,2330,2200,15,111,29.905463,30.08962,99.38797166597651,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,47,BR6-47,2507105,5870,2330,2200,15,147,30.065924,30.08962,99.92124859004534,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,48,BR6-48,2507205,5870,2330,2200,15,110,29.962952,30.08962,99.57903090833318,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,49,BR6-49,2507305,5870,2330,2200,15,108,29.559267,30.08962,98.23742207445623,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,50,BR6-50,2507405,5870,2330,2200,15,145,30.083711,30.08962,99.98036199858956,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,51,BR6-51,2507505,5870,2330,2200,15,175,29.960368,30.08962,99.57044322925978,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,52,BR6-52,2507605,5870,2330,2200,15,140,30.025524,30.08962,99.78698301939339,0,True,1,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
