benchmark_class,case_number,case_id,seed,container_length_mm,container_width_mm,container_height_mm,number_of_box_types,product_id,product_name,length_mm,width_mm,height_mm,qty,weight_kg,stackable,sequence,R1,R2,R3,source_length_vertical_allowed,source_width_vertical_allowed,source_height_vertical_allowed,source_file,source_url
BR7,75,BR7-75,2509905,5870,2330,2200,20,10,BR7-75-P10,770,710,410,6,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,75,BR7-75,2509905,5870,2330,2200,20,11,BR7-75-P11,910,780,420,5,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,75,BR7-75,2509905,5870,2330,2200,20,12,BR7-75-P12,820,800,600,10,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,75,BR7-75,2509905,5870,2330,2200,20,13,BR7-75-P13,890,420,260,3,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,75,BR7-75,2509905,5870,2330,2200,20,14,BR7-75-P14,450,410,300,3,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,75,BR7-75,2509905,5870,2330,2200,20,15,BR7-75-P15,790,510,290,8,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,75,BR7-75,2509905,5870,2330,2200,20,16,BR7-75-P16,560,530,200,10,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,75,BR7-75,2509905,5870,2330,2200,20,17,BR7-75-P17,1170,780,390,7,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,75,BR7-75,2509905,5870,2330,2200,20,18,BR7-75-P18,840,780,420,2,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,75,BR7-75,2509905,5870,2330,2200,20,19,BR7-75-P19,1180,660,460,7,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,75,BR7-75,2509905,5870,2330,2200,20,20,BR7-75-P20,1160,420,300,7,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,76,BR7-76,2510005,5870,2330,2200,20,1,BR7-76-P1,770,420,300,6,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,76,BR7-76,2510005,5870,2330,2200,20,2,BR7-76-P2,980,450,280,3,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,76,BR7-76,2510005,5870,2330,2200,20,3,BR7-76-P3,610,580,320,3,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,76,BR7-76,2510005,5870,2330,2200,20,4,BR7-76-P4,920,770,610,4,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,76,BR7-76,2510005,5870,2330,2200,20,5,BR7-76-P5,580,440,270,4,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,76,BR7-76,2510005,5870,2330,2200,20,6,BR7-76-P6,1080,720,500,7,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,76,BR7-76,2510005,5870,2330,2200,20,7,BR7-76-P7,930,720,710,8,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,76,BR7-76,2510005,5870,2330,2200,20,8,BR7-76-P8,1110,490,300,5,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,76,BR7-76,2510005,5870,2330,2200,20,9,BR7-76-P9,790,660,490,5,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,76,BR7-76,2510005,5870,2330,2200,20,10,BR7-76-P10,850,740,390,3,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,76,BR7-76,2510005,5870,2330,2200,20,11,BR7-76-P11,1060,340,330,5,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,76,BR7-76,2510005,5870,2330,2200,20,12,BR7-76-P12,1130,910,760,11,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,76,BR7-76,2510005,5870,2330,2200,20,13,BR7-76-P13,570,490,430,9,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,76,BR7-76,2510005,5870,2330,2200,20,14,BR7-76-P14,1030,800,270,4,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,76,BR7-76,2510005,5870,2330,2200,20,15,BR7-76-P15,740,660,310,7,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,76,BR7-76,2510005,5870,2330,2200,20,16,BR7-76-P16,1120,660,290,4,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,76,BR7-76,2510005,5870,2330,2200,20,17,BR7-76-P17,1100,830,670,4,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,76,BR7-76,2510005,5870,2330,2200,20,18,BR7-76-P18,1190,560,360,1,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,76,BR7-76,2510005,5870,2330,2200,20,19,BR7-76-P19,970,870,220,8,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,76,BR7-76,2510005,5870,2330,2200,20,20,BR7-76-P20,530,310,250,4,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,77,BR7-77,2510105,5870,2330,2200,20,1,BR7-77-P1,730,730,360,11,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,77,BR7-77,2510105,5870,2330,2200,20,2,BR7-77-P2,870,490,260,9,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,77,BR7-77,2510105,5870,2330,2200,20,3,BR7-77-P3,680,530,440,6,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,77,BR7-77,2510105,5870,2330,2200,20,4,BR7-77-P4,730,570,330,6,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,77,BR7-77,2510105,5870,2330,2200,20,5,BR7-77-P5,650,490,470,7,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,77,BR7-77,2510105,5870,2330,2200,20,6,BR7-77-P6,800,650,350,11,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,77,BR7-77,2510105,5870,2330,2200,20,7,BR7-77-P7,720,350,260,13,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,77,BR7-77,2510105,5870,2330,2200,20,8,BR7-77-P8,750,680,400,8,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,77,BR7-77,2510105,5870,2330,2200,20,9,BR7-77-P9,1040,530,340,9,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,77,BR7-77,2510105,5870,2330,2200,20,10,BR7-77-P10,970,930,450,6,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,77,BR7-77,2510105,5870,2330,2200,20,11,BR7-77-P11,790,540,490,7,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,77,BR7-77,2510105,5870,2330,2200,20,12,BR7-77-P12,520,320,270,13,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,77,BR7-77,2510105,5870,2330,2200,20,13,BR7-77-P13,840,720,590,8,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,77,BR7-77,2510105,5870,2330,2200,20,14,BR7-77-P14,740,710,530,9,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,77,BR7-77,2510105,5870,2330,2200,20,15,BR7-77-P15,1020,700,270,9,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,77,BR7-77,2510105,5870,2330,2200,20,16,BR7-77-P16,800,790,520,6,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,77,BR7-77,2510105,5870,2330,2200,20,17,BR7-77-P17,1020,870,350,8,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,77,BR7-77,2510105,5870,2330,2200,20,18,BR7-77-P18,700,310,270,5,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,77,BR7-77,2510105,5870,2330,2200,20,19,BR7-77-P19,600,570,510,3,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,77,BR7-77,2510105,5870,2330,2200,20,20,BR7-77-P20,840,760,380,4,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,78,BR7-78,2510205,5870,2330,2200,20,1,BR7-78-P1,1050,680,420,6,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,78,BR7-78,2510205,5870,2330,2200,20,2,BR7-78-P2,750,370,240,7,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,78,BR7-78,2510205,5870,2330,2200,20,3,BR7-78-P3,790,730,260,11,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,78,BR7-78,2510205,5870,2330,2200,20,4,BR7-78-P4,950,530,380,8,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,78,BR7-78,2510205,5870,2330,2200,20,5,BR7-78-P5,500,410,400,9,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,78,BR7-78,2510205,5870,2330,2200,20,6,BR7-78-P6,800,590,520,6,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,78,BR7-78,2510205,5870,2330,2200,20,7,BR7-78-P7,900,740,350,5,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,78,BR7-78,2510205,5870,2330,2200,20,8,BR7-78-P8,870,600,600,7,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,78,BR7-78,2510205,5870,2330,2200,20,9,BR7-78-P9,680,500,390,3,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,78,BR7-78,2510205,5870,2330,2200,20,10,BR7-78-P10,780,640,250,7,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,78,BR7-78,2510205,5870,2330,2200,20,11,BR7-78-P11,730,650,520,8,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,78,BR7-78,2510205,5870,2330,2200,20,12,BR7-78-P12,830,480,380,8,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,78,BR7-78,2510205,5870,2330,2200,20,13,BR7-78-P13,870,760,440,6,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,78,BR7-78,2510205,5870,2330,2200,20,14,BR7-78-P14,600,380,260,10,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,78,BR7-78,2510205,5870,2330,2200,20,15,BR7-78-P15,820,650,640,4,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,78,BR7-78,2510205,5870,2330,2200,20,16,BR7-78-P16,520,480,380,6,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,78,BR7-78,2510205,5870,2330,2200,20,17,BR7-78-P17,950,910,630,10,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,78,BR7-78,2510205,5870,2330,2200,20,18,BR7-78-P18,1110,750,250,4,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,78,BR7-78,2510205,5870,2330,2200,20,19,BR7-78-P19,1170,810,360,8,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,78,BR7-78,2510205,5870,2330,2200,20,20,BR7-78-P20,670,450,380,9,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,79,BR7-79,2510305,5870,2330,2200,20,1,BR7-79-P1,640,480,460,6,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,79,BR7-79,2510305,5870,2330,2200,20,2,BR7-79-P2,790,250,220,9,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,79,BR7-79,2510305,5870,2330,2200,20,3,BR7-79-P3,890,850,330,12,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,79,BR7-79,2510305,5870,2330,2200,20,4,BR7-79-P4,790,660,340,12,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,79,BR7-79,2510305,5870,2330,2200,20,5,BR7-79-P5,790,540,310,10,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,79,BR7-79,2510305,5870,2330,2200,20,6,BR7-79-P6,1150,950,220,7,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,79,BR7-79,2510305,5870,2330,2200,20,7,BR7-79-P7,760,540,440,10,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,79,BR7-79,2510305,5870,2330,2200,20,8,BR7-79-P8,800,440,290,8,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,79,BR7-79,2510305,5870,2330,2200,20,9,BR7-79-P9,660,330,260,6,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,79,BR7-79,2510305,5870,2330,2200,20,10,BR7-79-P10,500,320,320,8,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,79,BR7-79,2510305,5870,2330,2200,20,11,BR7-79-P11,1160,930,210,14,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,79,BR7-79,2510305,5870,2330,2200,20,12,BR7-79-P12,1130,640,500,6,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,79,BR7-79,2510305,5870,2330,2200,20,13,BR7-79-P13,1010,800,310,4,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,79,BR7-79,2510305,5870,2330,2200,20,14,BR7-79-P14,960,760,460,8,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,79,BR7-79,2510305,5870,2330,2200,20,15,BR7-79-P15,610,610,260,5,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,79,BR7-79,2510305,5870,2330,2200,20,16,BR7-79-P16,1080,260,230,9,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,79,BR7-79,2510305,5870,2330,2200,20,17,BR7-79-P17,960,880,310,7,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,79,BR7-79,2510305,5870,2330,2200,20,18,BR7-79-P18,800,610,470,9,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,79,BR7-79,2510305,5870,2330,2200,20,19,BR7-79-P19,870,740,350,11,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,79,BR7-79,2510305,5870,2330,2200,20,20,BR7-79-P20,610,510,500,5,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,80,BR7-80,2510405,5870,2330,2200,20,1,BR7-80-P1,780,590,540,4,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,80,BR7-80,2510405,5870,2330,2200,20,2,BR7-80-P2,1200,520,200,10,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,80,BR7-80,2510405,5870,2330,2200,20,3,BR7-80-P3,1000,670,540,5,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,80,BR7-80,2510405,5870,2330,2200,20,4,BR7-80-P4,910,590,370,6,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,80,BR7-80,2510405,5870,2330,2200,20,5,BR7-80-P5,1120,570,560,7,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,80,BR7-80,2510405,5870,2330,2200,20,6,BR7-80-P6,880,460,340,3,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,80,BR7-80,2510405,5870,2330,2200,20,7,BR7-80-P7,1080,780,530,8,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,80,BR7-80,2510405,5870,2330,2200,20,8,BR7-80-P8,1000,480,290,12,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,80,BR7-80,2510405,5870,2330,2200,20,9,BR7-80-P9,890,880,210,6,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,80,BR7-80,2510405,5870,2330,2200,20,10,BR7-80-P10,900,400,210,10,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,80,BR7-80,2510405,5870,2330,2200,20,11,BR7-80-P11,890,370,360,4,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,80,BR7-80,2510405,5870,2330,2200,20,12,BR7-80-P12,620,530,200,9,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,80,BR7-80,2510405,5870,2330,2200,20,13,BR7-80-P13,1160,480,400,7,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,80,BR7-80,2510405,5870,2330,2200,20,14,BR7-80-P14,640,490,320,5,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,80,BR7-80,2510405,5870,2330,2200,20,15,BR7-80-P15,630,560,410,3,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,80,BR7-80,2510405,5870,2330,2200,20,16,BR7-80-P16,760,750,700,6,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,80,BR7-80,2510405,5870,2330,2200,20,17,BR7-80-P17,1000,810,590,4,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,80,BR7-80,2510405,5870,2330,2200,20,18,BR7-80-P18,1020,950,740,8,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,80,BR7-80,2510405,5870,2330,2200,20,19,BR7-80-P19,660,560,500,6,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,80,BR7-80,2510405,5870,2330,2200,20,20,BR7-80-P20,580,330,220,5,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,81,BR7-81,2510505,5870,2330,2200,20,1,BR7-81-P1,1100,600,550,2,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,81,BR7-81,2510505,5870,2330,2200,20,2,BR7-81-P2,800,780,710,6,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,81,BR7-81,2510505,5870,2330,2200,20,3,BR7-81-P3,1100,750,500,1,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,81,BR7-81,2510505,5870,2330,2200,20,4,BR7-81-P4,1000,720,400,4,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,81,BR7-81,2510505,5870,2330,2200,20,5,BR7-81-P5,1030,600,320,5,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,81,BR7-81,2510505,5870,2330,2200,20,6,BR7-81-P6,700,600,490,7,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,81,BR7-81,2510505,5870,2330,2200,20,7,BR7-81-P7,800,720,620,6,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,81,BR7-81,2510505,5870,2330,2200,20,8,BR7-81-P8,1200,740,670,8,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,81,BR7-81,2510505,5870,2330,2200,20,9,BR7-81-P9,750,520,370,5,0,True,1,True,True,False,False,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,81,BR7-81,2510505,5870,2330,2200,20,10,BR7-81-P10,570,540,480,6,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,81,BR7-81,2510505,5870,2330,2200,20,11,BR7-81-P11,620,550,530,5,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,81,BR7-81,2510505,5870,2330,2200,20,12,BR7-81-P12,830,730,360,6,0,True,1,True,False,False,False,False,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
BR7,81,BR7-81,2510505,5870,2330,2200,20,13,BR7-81-P13,750,640,400,7,0,True,1,True,True,True,True,True,True,thpack7.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack7.txt
